Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
TOMPKINS,Pharmaceutical and Medicine Manufacturing,152506.00,53202233254,2022-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,90400.00,53202243254,2022-02-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,88124.00,53202313254,2023-05-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,119502.00,53202323254,2023-08-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,134097.00,53202333254,2023-11-01
TOMPKINS,Pharmaceutical and Medicine Manufacturing,92053.00,53202343254,2023-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,105520.00,54201413254,2014-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,78015.00,54201423254,2014-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,75669.00,54201433254,2014-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,42202.00,54201443254,2014-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,135500.00,54201513254,2015-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,75049.00,54201523254,2015-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,113794.00,54201533254,2015-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,126618.00,54201543254,2015-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,264331.00,54201613254,2016-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,371908.00,54201623254,2016-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,296529.00,54201633254,2016-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,229100.00,54201643254,2016-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,369472.00,54201713254,2017-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,367864.00,54201723254,2017-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,272397.00,54201733254,2017-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,245199.00,54201743254,2017-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,343106.00,54201813254,2018-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,310647.00,54201823254,2018-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,306989.00,54201833254,2018-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,268509.00,54201843254,2018-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,373650.00,54201913254,2019-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,392315.00,54201923254,2019-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,343985.00,54201933254,2019-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,207579.00,54201943254,2019-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,281768.00,54202013254,2020-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,253805.00,54202023254,2020-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,241129.00,54202033254,2020-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,195588.00,54202043254,2020-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,303838.00,54202113254,2021-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,290442.00,54202123254,2021-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,223381.00,54202133254,2021-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,155469.00,54202143254,2021-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,241548.00,54202213254,2022-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,264900.00,54202223254,2022-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,266088.00,54202233254,2022-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,204143.00,54202243254,2022-02-01
ULSTER,Pharmaceutical and Medicine Manufacturing,236943.00,54202313254,2023-05-01
ULSTER,Pharmaceutical and Medicine Manufacturing,238590.00,54202323254,2023-08-01
ULSTER,Pharmaceutical and Medicine Manufacturing,290174.00,54202333254,2023-11-01
ULSTER,Pharmaceutical and Medicine Manufacturing,269016.00,54202343254,2023-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,58469.00,55201413254,2014-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,32970.00,55201423254,2014-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,40854.00,55201433254,2014-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,40998.00,55201443254,2014-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,90884.00,55201513254,2015-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,57402.00,55201523254,2015-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,30483.00,55201533254,2015-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,48587.00,55201543254,2015-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,242338.00,55201613254,2016-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,163269.00,55201623254,2016-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,126245.00,55201633254,2016-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,197130.00,55201643254,2016-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,150152.00,55201713254,2017-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,149002.00,55201723254,2017-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,120765.00,55201733254,2017-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,130446.00,55201743254,2017-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,193363.00,55201813254,2018-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,148108.00,55201823254,2018-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,156614.00,55201833254,2018-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,191228.00,55201843254,2018-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,239632.00,55201913254,2019-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,163156.00,55201923254,2019-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,187215.00,55201933254,2019-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,78152.00,55201943254,2019-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,104032.00,55202013254,2020-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,85185.00,55202023254,2020-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,62575.00,55202033254,2020-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,58797.00,55202043254,2020-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,125625.00,55202113254,2021-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,274480.00,55202123254,2021-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,98154.00,55202133254,2021-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,65598.00,55202143254,2021-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,87977.00,55202213254,2022-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,80245.00,55202223254,2022-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,104648.00,55202233254,2022-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,77395.00,55202243254,2022-02-01
WARREN,Pharmaceutical and Medicine Manufacturing,85448.00,55202313254,2023-05-01
WARREN,Pharmaceutical and Medicine Manufacturing,169955.00,55202323254,2023-08-01
WARREN,Pharmaceutical and Medicine Manufacturing,130980.00,55202333254,2023-11-01
WARREN,Pharmaceutical and Medicine Manufacturing,107344.00,55202343254,2023-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,43740.00,56201413254,2014-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,9921.00,56201423254,2014-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,21594.00,56201433254,2014-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,12175.00,56201443254,2014-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,38936.00,56201513254,2015-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,22618.00,56201523254,2015-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,14522.00,56201533254,2015-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,28242.00,56201543254,2015-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,115884.00,56201613254,2016-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,93684.00,56201623254,2016-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,90163.00,56201633254,2016-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,75931.00,56201643254,2016-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,122937.00,56201713254,2017-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,105049.00,56201723254,2017-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,81541.00,56201733254,2017-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,56108.00,56201743254,2017-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,115821.00,56201813254,2018-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,82317.00,56201823254,2018-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,78024.00,56201833254,2018-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,52289.00,56201843254,2018-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,119530.00,56201913254,2019-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,79478.00,56201923254,2019-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,77699.00,56201933254,2019-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,32751.00,56201943254,2019-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,50855.00,56202013254,2020-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,42504.00,56202023254,2020-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,39618.00,56202033254,2020-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,46730.00,56202043254,2020-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,53497.00,56202113254,2021-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,31956.00,56202123254,2021-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,29296.00,56202133254,2021-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,20292.00,56202143254,2021-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,30389.00,56202213254,2022-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,32195.00,56202223254,2022-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,33676.00,56202233254,2022-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,30385.00,56202243254,2022-02-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,31480.00,56202313254,2023-05-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,37735.00,56202323254,2023-08-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,34334.00,56202333254,2023-11-01
WASHINGTON,Pharmaceutical and Medicine Manufacturing,41269.00,56202343254,2023-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,144503.00,57201413254,2014-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,91432.00,57201423254,2014-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,63277.00,57201433254,2014-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,93996.00,57201443254,2014-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,82092.00,57201513254,2015-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,129948.00,57201523254,2015-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,89612.00,57201533254,2015-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,129293.00,57201543254,2015-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,171911.00,57201613254,2016-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,256187.00,57201623254,2016-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,421295.00,57201633254,2016-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,149039.00,57201643254,2016-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,289326.00,57201713254,2017-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,228155.00,57201723254,2017-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,330962.00,57201733254,2017-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,133825.00,57201743254,2017-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,196782.00,57201813254,2018-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,199172.00,57201823254,2018-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,155705.00,57201833254,2018-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,162511.00,57201843254,2018-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,199934.00,57201913254,2019-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,222786.00,57201923254,2019-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,180708.00,57201933254,2019-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,153775.00,57201943254,2019-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,140664.00,57202013254,2020-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,141668.00,57202023254,2020-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,137406.00,57202033254,2020-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,123644.00,57202043254,2020-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,117704.00,57202113254,2021-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,157792.00,57202123254,2021-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,104211.00,57202133254,2021-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,112987.00,57202143254,2021-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,107312.00,57202213254,2022-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,115254.00,57202223254,2022-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,127489.00,57202233254,2022-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,89561.00,57202243254,2022-02-01
WAYNE,Pharmaceutical and Medicine Manufacturing,86054.00,57202313254,2023-05-01
WAYNE,Pharmaceutical and Medicine Manufacturing,130607.00,57202323254,2023-08-01
WAYNE,Pharmaceutical and Medicine Manufacturing,141272.00,57202333254,2023-11-01
WAYNE,Pharmaceutical and Medicine Manufacturing,112356.00,57202343254,2023-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,6720961.00,58201413254,2014-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,5108220.00,58201423254,2014-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3524222.00,58201433254,2014-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2627912.00,58201443254,2014-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2773602.00,58201513254,2015-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2193103.00,58201523254,2015-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,1810909.00,58201533254,2015-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,1795546.00,58201543254,2015-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2858349.00,58201613254,2016-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4034021.00,58201623254,2016-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2785602.00,58201633254,2016-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4734305.00,58201643254,2016-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3194951.00,58201713254,2017-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4641847.00,58201723254,2017-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2875515.00,58201733254,2017-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2317077.00,58201743254,2017-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2209419.00,58201813254,2018-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2826183.00,58201823254,2018-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3109779.00,58201833254,2018-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3280074.00,58201843254,2018-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,2750088.00,58201913254,2019-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4105591.00,58201923254,2019-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4187616.00,58201933254,2019-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3811594.00,58201943254,2019-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3719344.00,58202013254,2020-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3907437.00,58202023254,2020-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,3614216.00,58202033254,2020-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4396218.00,58202043254,2020-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4283375.00,58202113254,2021-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,5494725.00,58202123254,2021-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4426701.00,58202133254,2021-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,5475217.00,58202143254,2021-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4429741.00,58202213254,2022-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,4677740.00,58202223254,2022-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,6669564.00,58202233254,2022-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,6103852.00,58202243254,2022-02-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,5529178.00,58202313254,2023-05-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,5709489.00,58202323254,2023-08-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,8417997.00,58202333254,2023-11-01
WESTCHESTER,Pharmaceutical and Medicine Manufacturing,6541552.00,58202343254,2023-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,65132.00,59201413254,2014-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,73403.00,59201423254,2014-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,46796.00,59201433254,2014-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,22666.00,59201443254,2014-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,53309.00,59201513254,2015-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,55618.00,59201523254,2015-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,45662.00,59201533254,2015-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,35033.00,59201543254,2015-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,85228.00,59201613254,2016-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,89364.00,59201623254,2016-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,64003.00,59201633254,2016-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,56342.00,59201643254,2016-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,91503.00,59201713254,2017-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,119652.00,59201723254,2017-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,99788.00,59201733254,2017-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,66086.00,59201743254,2017-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,66040.00,59201813254,2018-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,66499.00,59201823254,2018-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,44020.00,59201833254,2018-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,89378.00,59201843254,2018-02-01
WYOMING,Pharmaceutical and Medicine Manufacturing,41538.00,59201913254,2019-05-01
WYOMING,Pharmaceutical and Medicine Manufacturing,51738.00,59201923254,2019-08-01
WYOMING,Pharmaceutical and Medicine Manufacturing,63854.00,59201933254,2019-11-01
WYOMING,Pharmaceutical and Medicine Manufacturing,18238.00,59201943254,2019-02-01
