Jurisdiction, Description, Taxable_Sales_and_Purchases, Row_Update_Indicator, QuarterDate
WARREN,Medical Equipment and Supplies Manufacturing,918493.00,55201933391,2019-11-01
WARREN,Medical Equipment and Supplies Manufacturing,1576589.00,55201943391,2019-02-01
WARREN,Medical Equipment and Supplies Manufacturing,1122820.00,55202013391,2020-05-01
WARREN,Medical Equipment and Supplies Manufacturing,1143382.00,55202023391,2020-08-01
WARREN,Medical Equipment and Supplies Manufacturing,1030260.00,55202033391,2020-11-01
WARREN,Medical Equipment and Supplies Manufacturing,830820.00,55202043391,2020-02-01
WARREN,Medical Equipment and Supplies Manufacturing,815827.00,55202113391,2021-05-01
WARREN,Medical Equipment and Supplies Manufacturing,756634.00,55202123391,2021-08-01
WARREN,Medical Equipment and Supplies Manufacturing,739834.00,55202133391,2021-11-01
WARREN,Medical Equipment and Supplies Manufacturing,724465.00,55202143391,2021-02-01
WARREN,Medical Equipment and Supplies Manufacturing,1164560.00,55202213391,2022-05-01
WARREN,Medical Equipment and Supplies Manufacturing,1235042.00,55202223391,2022-08-01
WARREN,Medical Equipment and Supplies Manufacturing,1027388.00,55202233391,2022-11-01
WARREN,Medical Equipment and Supplies Manufacturing,678226.00,55202243391,2022-02-01
WARREN,Medical Equipment and Supplies Manufacturing,955590.00,55202313391,2023-05-01
WARREN,Medical Equipment and Supplies Manufacturing,1101050.00,55202323391,2023-08-01
WARREN,Medical Equipment and Supplies Manufacturing,578204.00,55202333391,2023-11-01
WARREN,Medical Equipment and Supplies Manufacturing,598411.00,55202343391,2023-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,35322.00,56201413391,2014-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,21960.00,56201423391,2014-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,21113.00,56201433391,2014-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,21790.00,56201443391,2014-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,46594.00,56201513391,2015-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,34528.00,56201523391,2015-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,22967.00,56201533391,2015-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,29582.00,56201543391,2015-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,14651.00,56201613391,2016-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,28842.00,56201623391,2016-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,32293.00,56201633391,2016-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,38841.00,56201643391,2016-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,34688.00,56201713391,2017-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,35803.00,56201723391,2017-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,33587.00,56201733391,2017-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,36472.00,56201743391,2017-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,32735.00,56201813391,2018-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,43505.00,56201823391,2018-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,35010.00,56201833391,2018-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,38080.00,56201843391,2018-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,53607.00,56201913391,2019-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,46968.00,56201923391,2019-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,28737.00,56201933391,2019-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,41285.00,56201943391,2019-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,47471.00,56202013391,2020-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,450905.00,56202023391,2020-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,36990.00,56202033391,2020-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,24963.00,56202043391,2020-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,25784.00,56202113391,2021-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,59532.00,56202123391,2021-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,41169.00,56202133391,2021-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,46234.00,56202143391,2021-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,121045.00,56202213391,2022-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,84821.00,56202223391,2022-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,55061.00,56202233391,2022-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,46586.00,56202243391,2022-02-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,39858.00,56202313391,2023-05-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,80947.00,56202323391,2023-08-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,54584.00,56202333391,2023-11-01
WASHINGTON,Medical Equipment and Supplies Manufacturing,284774.00,56202343391,2023-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,56817.00,57201413391,2014-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,196174.00,57201423391,2014-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,79924.00,57201433391,2014-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,117840.00,57201443391,2014-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,62432.00,57201513391,2015-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,124459.00,57201523391,2015-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,113830.00,57201533391,2015-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,80714.00,57201543391,2015-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,86873.00,57201613391,2016-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,99751.00,57201623391,2016-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,74508.00,57201633391,2016-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,116905.00,57201643391,2016-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,202644.00,57201713391,2017-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,97716.00,57201723391,2017-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,82316.00,57201733391,2017-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,76384.00,57201743391,2017-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,62738.00,57201813391,2018-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,126628.00,57201823391,2018-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,90213.00,57201833391,2018-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,79800.00,57201843391,2018-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,82793.00,57201913391,2019-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,82393.00,57201923391,2019-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,74830.00,57201933391,2019-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,87617.00,57201943391,2019-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,136049.00,57202013391,2020-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,112023.00,57202023391,2020-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,146862.00,57202033391,2020-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,99231.00,57202043391,2020-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,70048.00,57202113391,2021-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,97756.00,57202123391,2021-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,195942.00,57202133391,2021-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,214270.00,57202143391,2021-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,164261.00,57202213391,2022-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,182756.00,57202223391,2022-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,140890.00,57202233391,2022-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,160208.00,57202243391,2022-02-01
WAYNE,Medical Equipment and Supplies Manufacturing,209779.00,57202313391,2023-05-01
WAYNE,Medical Equipment and Supplies Manufacturing,162898.00,57202323391,2023-08-01
WAYNE,Medical Equipment and Supplies Manufacturing,208567.00,57202333391,2023-11-01
WAYNE,Medical Equipment and Supplies Manufacturing,150830.00,57202343391,2023-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10672449.00,58201413391,2014-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,7772232.00,58201423391,2014-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8197641.00,58201433391,2014-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,7072749.00,58201443391,2014-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10775292.00,58201513391,2015-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9200809.00,58201523391,2015-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11088660.00,58201533391,2015-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8512399.00,58201543391,2015-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,6836125.00,58201613391,2016-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8482390.00,58201623391,2016-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8516521.00,58201633391,2016-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10061277.00,58201643391,2016-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10127242.00,58201713391,2017-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9251977.00,58201723391,2017-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10477674.00,58201733391,2017-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,12785044.00,58201743391,2017-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11014016.00,58201813391,2018-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11435905.00,58201823391,2018-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10779770.00,58201833391,2018-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8920977.00,58201843391,2018-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9421575.00,58201913391,2019-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10213690.00,58201923391,2019-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9858006.00,58201933391,2019-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9600262.00,58201943391,2019-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,8081845.00,58202013391,2020-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9968659.00,58202023391,2020-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9608324.00,58202033391,2020-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10018382.00,58202043391,2020-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,5930442.00,58202113391,2021-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,9165791.00,58202123391,2021-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,13205204.00,58202133391,2021-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,16997017.00,58202143391,2021-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11795418.00,58202213391,2022-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10039845.00,58202223391,2022-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,12363135.00,58202233391,2022-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,10705195.00,58202243391,2022-02-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11732314.00,58202313391,2023-05-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,11467523.00,58202323391,2023-08-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,14797265.00,58202333391,2023-11-01
WESTCHESTER,Medical Equipment and Supplies Manufacturing,14587247.00,58202343391,2023-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,22608.00,59201413391,2014-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,74558.00,59201423391,2014-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,19629.00,59201433391,2014-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,28229.00,59201443391,2014-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,22974.00,59201513391,2015-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,27334.00,59201523391,2015-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,22995.00,59201533391,2015-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,32539.00,59201543391,2015-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,20749.00,59201613391,2016-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,29565.00,59201623391,2016-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,81470.00,59201633391,2016-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,18914.00,59201643391,2016-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,114918.00,59201713391,2017-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,35524.00,59201723391,2017-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,44080.00,59201733391,2017-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,50626.00,59201743391,2017-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,25603.00,59201813391,2018-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,34562.00,59201823391,2018-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,66357.00,59201833391,2018-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,21822.00,59201843391,2018-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,37322.00,59201913391,2019-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,45145.00,59201923391,2019-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,27449.00,59201933391,2019-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,22178.00,59201943391,2019-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,40737.00,59202013391,2020-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,28816.00,59202023391,2020-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,25760.00,59202033391,2020-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,14867.00,59202043391,2020-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,10289.00,59202113391,2021-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,89226.00,59202123391,2021-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,26593.00,59202133391,2021-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,27880.00,59202143391,2021-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,26867.00,59202213391,2022-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,42397.00,59202223391,2022-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,37192.00,59202233391,2022-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,27998.00,59202243391,2022-02-01
WYOMING,Medical Equipment and Supplies Manufacturing,28734.00,59202313391,2023-05-01
WYOMING,Medical Equipment and Supplies Manufacturing,59597.00,59202323391,2023-08-01
WYOMING,Medical Equipment and Supplies Manufacturing,92446.00,59202333391,2023-11-01
WYOMING,Medical Equipment and Supplies Manufacturing,62478.00,59202343391,2023-02-01
YATES,Medical Equipment and Supplies Manufacturing,18600.00,60201413391,2014-05-01
YATES,Medical Equipment and Supplies Manufacturing,29383.00,60201423391,2014-08-01
YATES,Medical Equipment and Supplies Manufacturing,101136.00,60201433391,2014-11-01
YATES,Medical Equipment and Supplies Manufacturing,-65990.00,60201443391,2014-02-01
YATES,Medical Equipment and Supplies Manufacturing,100586.00,60201513391,2015-05-01
YATES,Medical Equipment and Supplies Manufacturing,15099.00,60201523391,2015-08-01
YATES,Medical Equipment and Supplies Manufacturing,15251.00,60201533391,2015-11-01
YATES,Medical Equipment and Supplies Manufacturing,15569.00,60201543391,2015-02-01
YATES,Medical Equipment and Supplies Manufacturing,9022.00,60201613391,2016-05-01
YATES,Medical Equipment and Supplies Manufacturing,29857.00,60201623391,2016-08-01
YATES,Medical Equipment and Supplies Manufacturing,24215.00,60201633391,2016-11-01
YATES,Medical Equipment and Supplies Manufacturing,10437.00,60201643391,2016-02-01
YATES,Medical Equipment and Supplies Manufacturing,10871.00,60201713391,2017-05-01
YATES,Medical Equipment and Supplies Manufacturing,11534.00,60201723391,2017-08-01
YATES,Medical Equipment and Supplies Manufacturing,12053.00,60201733391,2017-11-01
YATES,Medical Equipment and Supplies Manufacturing,8956.00,60201743391,2017-02-01
YATES,Medical Equipment and Supplies Manufacturing,16766.00,60201813391,2018-05-01
YATES,Medical Equipment and Supplies Manufacturing,14667.00,60201823391,2018-08-01
YATES,Medical Equipment and Supplies Manufacturing,18132.00,60201833391,2018-11-01
YATES,Medical Equipment and Supplies Manufacturing,17736.00,60201843391,2018-02-01
YATES,Medical Equipment and Supplies Manufacturing,38179.00,60201913391,2019-05-01
YATES,Medical Equipment and Supplies Manufacturing,23346.00,60201923391,2019-08-01
YATES,Medical Equipment and Supplies Manufacturing,236218.00,60201933391,2019-11-01
